index,name,location,location1,location2,date,content,result,site
102987,Jason Knight,Nottingham,England,,2020-11-02,......and words still fail me !!! ???¡á????¡á? https://t.co/xxXOAYAhwW,1,Nottingham
103135,Steve Banks,Nottingham,England,,2020-11-02,"Mmmm 92% drop in positive Covd19 cases in 4 weeks @UniofNottingham, either social distancing has dramatically improved or maybe some sort of herd immunity? ??https://t.co/ceC6cs6y84",1,Nottingham
103169,Steve Banks,Nottingham,England,,2020-11-02,Coming down in #Nottingham ?? https://t.co/EzSy1x8uSP,2,Nottingham
103015,Andrew Austin,Manchester,England,,2020-11-02,Said this 4 month ago bent corrupt southern  loving bent government wankers and are the main spread of the covid virus !!! The numbers and graphs are bent !!!!!! To favour the London dictators !!! https://t.co/nJU5lKM26f,3,Manchester
103050,??Catherine A Higgins (Kamara-Taylor),Manchester,England,,2020-11-02,"I am so tired of #ToryScum happy to see children go hungry, happy to see poor people struggle, happy to let children run the risk of catching #coronavirus just so their donors wishes are met, happy to hide alleged rapists, liars and fraudsters thinking they can preach Vitue?? https://t.co/BWcpoIZV7a",4,Manchester
103101,Ellie Ruding,Manchester,England,,2020-11-02,When ITV use some stock medical images about a 70 year old man stuck on a cruise ship with COVID-19 ?? not sure that¡¯s his biggest problem right now! #TVbloopers #Midwifelife https://t.co/HZ3tYfi2J8,2,Manchester
103105,Andrew Austin,Manchester,England,,2020-11-02,It fell three time last two weeks but no story ????? https://t.co/NMe3Haa9ex,0,Manchester
103157,??Agy Gorzynska??,Manchester,England,,2020-11-02,@Yvonne52387022 Thank you so much!Day not bad despite the fact I have to prepare my Health Club to be close again!Bit tired of that Covid-19 ?? I hope you keeping well...????,0,Manchester
103161,Ian hunter,Manchester,England,,2020-11-02,Today¡¯s ?? https://t.co/CTKyXfIILk,2,Manchester
103035,Jacqui Burnett,Luton,England,,2020-11-02,"We are an island so why are our MPs not pushing the Government for Covid-19 testing at our boarders if they want the full restoration of civil liberties. Remember the dead have no civil liberties, cannot work or pay taxes.",0,Luton
102966,Dave Doherty - F1 legend.,Liverpool,England,,2020-11-02,His7ory  is made.  7 world championships and 7 of the best. Its been amazing season.  For Mercedes.. they've  full respected BLM AND COVID19  by having  a black Arrows car gorgeous.  And 2 best drivers  #VB77 #nevergivingup #WeRaceAsOne https://t.co/SS4t85AUc7,4,Liverpool
103281,Mairead Smyth,Liverpool,England,,2020-11-02,Big deal for Liverpool - the first city to pilot mass #coronavirus testing for everyone from Friday. @BBCNWT @bbcmerseyside @DPH_MAshton @DHSCgovuk https://t.co/E0Pw5MCf1K,1,Liverpool
103282,Jack Lyon,Liverpool,England,,2020-11-02,You moan about being in lockdown and then dont realise that this is the way forward to us getting out of it.This isnt the government's idea itll be the nhs because we have the highest infection rate in the country and it gives a better outlook on transmission nationwide. https://t.co/Fk8wV67eQz,3,Liverpool
102939,Munya_king,Leicester,England,,2020-11-02,Is covid19 in America ???. The night clubs strip joints the whole lot open. America's been partying as normal.,2,Leicester
103132,Leicester College Careers,Leicester,England,,2020-11-02,Join @LCCareersTeam on Tuesday 10 November 2020 at 4:00pm for our livestream on How to boost your #job prospects post #COVID19! Tune in on the @LeicesterColl #Facebook and #YouTube platforms. #LCOnline @Melanie_AK_ @PathwaysEM @LLEPnews https://t.co/so8506iApH,2,Leicester
103205,Ire Valero-S¨¢nchez,Leicester,England,,2020-11-02,Virtual covid-19 wards now fully operational in Glenfield Hospital. First patients successfully enrolled in the last 48 hours. Fantastic job by fantastic #TeamOfTeams @denise15957211 @DanielaNicoara1 @clinch_lisa @COPDNurses_UHL @cdu_gh @LPTnhs @AxW_PT @UHLRRCV,4,Leicester
103075,Lord Mike Of The Tsetse Flies????,Leeds,England,,2020-11-02,"Suddenly it seems that everyone has got a dose of Sympathy-20 when their popularity starts to sag... Boris the Butcher, Prince Charles, Bolsanaro and Trump to name but a few... NB: none ever have the full blown virus... strange innit? https://t.co/8fzPdeJcnU",1,Leeds
103103,Craig,Leeds,England,,2020-11-02,I would ask everyone to take a look at this. Everyone!  Including you @BorisJohnson #COVID19 #metpolice should be investigating toohttps://t.co/Bq9DasBiQy,0,Leeds
103109,Lord Mike Of The Tsetse Flies????,Leeds,England,,2020-11-02,I've just signed a petition calling on @borisjohnson and @RobertJenrick to help #renters who are facing eviction by providing emergency funding to help clear #coronavirus arrears. Will you join me? #NoHomeAtRisk https://t.co/gcgcVpn1ia via @38_degrees,1,Leeds
102808,RigsbysguesthouseDon,Doncaster,England,,2020-11-02,@REALMEtracyward Lockdown part 2#COVID19 please wake me spring 2022@RigsbysDon #worstyearever https://t.co/Y0gyhYGGS9,2,Doncaster
103123,Andy H,Bradford,England,,2020-11-02,I actually trust twitter more than the #bbc and #skyNews for my news and current affairs content.Thats where we are.#COVID19 #USElections2020,3,Bradford
103027,Darren Rigby-O'Neill,Blackpool,England,,2020-11-02,Why is there a random photo of Abingdon Street in Blackpool tweeted here? https://t.co/eub78VrAtw,2,Blackpool
102955,Abby Vella-Folliss (she/her),Birmingham,England,,2020-11-02,Covid-19 learning from @CamdenCouncil discovery on how tech might be used to support independent travel. Insights being used to develop ¡®My World Community Map¡¯. #SCDIPsharing @wearesnook https://t.co/cLSsMKr3wt,2,Birmingham
102980,Sham Zaman,Birmingham,England,,2020-11-02,Lockdown Strikes Back https://t.co/mXXPBDCgXK#Covid19UK #coronavirusuk #coronavirus #lol #comedian #Memes #fun #funnymemes #comedy #Trending https://t.co/jhZMlVp5gt,3,Birmingham
103277,lee hunt,Birmingham,England,,2020-11-02,Sounds Right https://t.co/TozLqguImY,3,Birmingham
103288,Peter Millward,Barnsley,England,,2020-11-02,You are really getting on my tits now you knob. https://t.co/uCdeJFIsT3,2,Barnsley
102862,Dean Ryan,Southend-on-Sea,East,,2020-11-02,Today is the day I became an anti royalist. https://t.co/xZzTlvmjcG,2,Southend-on-Sea
103071,John Howard,Ipplepen,Devon,,2020-11-02,"Strange for party leaders who are opposed to freedom of movement. It seems to be ok to be locked in your own country for ever, but not to be inconvenienced for a month. https://t.co/Kl8F2jcykR",1,Devon
103079,The Gordon Schools,Huntly,Aberdeenshire,,2020-11-02,Go to our website and get the latest update from Education Scotland and an accompanying letter from the Director of Education. https://t.co/UkT3wiTXSu.     Head to the Covid19 Family Updates section.,1,Aberdeenshire
103155,Paul Walton,York,,,2020-11-02,Hi. A new Video. York in a time of Coronavirus. People's reactions on the weekend of the Second Lockdown Announcement. https://t.co/pjM6myc7z6,1,York
103184,Arran Johnson,York,,,2020-11-02,@PilmoorMark @FixatedOn Tens of thousands have died of COVID-19 and a huge number of people are suffering life-changing effects of long Covid. Your use of stats is a tad worrying as it misses clear points such as social distancing limiting the transmission of other illnesses. It¡¯s a grave situation.,1,York
103117,Grumps (A left-wing British republican),Wolverhampton,,,2020-11-02,I've just signed a petition calling on @borisjohnson and @RobertJenrick to help #renters who are facing eviction by providing emergency funding to help clear #coronavirus arrears. Will you join me? #NoHomeAtRisk https://t.co/qKNIsAjbmm via @38_degrees,1,Wolverhampton
103168,Stephen Sawrey,Solihull,,,2020-11-02,Trying to understand what this means &amp; how it helps...other than 38000 active cases...happy to be educated... https://t.co/H7ui66uOrL,0,Solihull
102972,James,Shropshire,,,2020-11-02,"Well, it¡¯s glad to hear this from someone with a history of truthfulness and honesty https://t.co/REORTUM6JU",3,Shropshire
102846,Glynn Huggins,Reading,,,2020-11-02,@BBCBerkshire Morning Peachy! - Hope your well! It¡¯s no use people moaning about lockdown! We have a choice follow the guidelines and stay safe or abuse them with the possibility of catching Coronavirus and dying! Choice is in our hands! Cheers Glynn,3,Reading
103012,Nicholas Coote,Reading,,,2020-11-02,Pathetic politicking - the eat out scheme probably saved many establishments and brought great relief to many people. You can¡¯t just shut everything all the time and await Vaccine salvation - by then we¡¯re going to be in an Economic wasteland. https://t.co/Q7N6xrk8uZ,1,Reading
102861,Big Bubbaloola (Possibly the Devil),Portsmouth,,,2020-11-02,Called it! I said many times theres no way the BP would disband once we got to full Brexit. That they would find something to carp on about to stay relevant and stay in the public eye. https://t.co/2l5I2GVnnJ,0,Portsmouth
103115,Sam Down,Plymouth,,,2020-11-02,Interesting. Hopefully a sign of cases starting to plateau but on the other hand it perhaps does indicate that school closures (as damaging as they¡¯d be for education) may have a significant effect. One to watch as they re open in tandem with the national lockdown. https://t.co/GTKirR9iFz,1,Plymouth
103261,Jake Marriott,Nottinghamshire,,,2020-11-02,Please choose well this winter. #999Wise #NHSwise #COVID19 #WinterPressures #Ambulance #GP #Pharmacy #SelfCare https://t.co/umGhS838Ne,2,Nottinghamshire
102833,Peter Devine,Manchester,,,2020-11-02,"You are a complete disgrace to the good people of #Wilmslow and #Tatton, if you think for one millisecond, they will be happy with yet more deaths of loved ones, just so you get your way in the Commons!#COVID19 #CovidLockdown",0,Manchester
102886,Lydia Titterington,Manchester,,,2020-11-02,"@AndyBurnhamGM &amp; @BorisJohnson what about all the people who are out of work &amp; on #UniversalCredit (like myself) do we get any extra help during the #Covid19 pandemic, we are struggling just as much as the people who are in a full time jobs or a part time jobs #HelpTheJobless",3,Manchester
102902,Debra Green OBE,Manchester,,,2020-11-02,Huge thanks @GavCalver for all you have done to serve @springharvest - we will miss you as Chair of the planning group. Wishing you all the best for the next phase of your work at the EA @EAUKnews https://t.co/GJ5hlzTWgE,3,Manchester
102907,Peter Devine,Manchester,,,2020-11-02,"Because of the selfishness of those who wont obey #Covid rules, #ManchesterAquatics is set to close on Wed. The centre is a super safe space and sad their efforts have been in vain because of people elsewhere!#Covid19UK #coronavirus #gymlockdown #CovidLockdown #Manchester https://t.co/apImaKHQLG",3,Manchester
103053,Peter Devine,Manchester,,,2020-11-02,The problem is that this virus will not enter into any contract as to who will live or die!#article61 #COVID19 https://t.co/OHBOKi03Km,0,Manchester
103292,SJL,Manchester,,,2020-11-02,One of the most powerful pieces of film I've seen in a long time. Unsure how anyone can watch that and still doubt what's happening. https://t.co/thc9z8QdRZ,0,Manchester
102885,LiveWellLiverpool,Liverpool,,,2020-11-02,"Thank you, please check out our new website https://t.co/ZL3eUl7Qe1 for wellbeing groups you can join from home... And check out the ones you would like to visit face to face when we can do so again in the future ?? Ruth, Healthwatch #WellbeingLiverpool https://t.co/54vNZkbOJS",0,Liverpool
102900,Olivia??,Liverpool,,,2020-11-02,Fuck a cashless society and fuck the tories https://t.co/76bfAECAj8,0,Liverpool
103149,Nadine Daniel?????????,Liverpool,,,2020-11-02,"I have just heard him. Very scary for those of us here in central Liverpool with health issues.  On the rare occasions I do venture out, the amount of non compliance is simply staggering. I don¡¯t know which is worse, no mask, or the chin warmer/under nose look https://t.co/7wq6HKZHQj",1,Liverpool
103192,Red Mo,Liverpool,,,2020-11-02,Petition: Hold a public inquiry into Government contracts granted during Covid-19 https://t.co/p3XeHuT55P,0,Liverpool
103285,Tony Carroll,Liverpool,,,2020-11-02,I see our leaders are still twerking for the tories https://t.co/R9CBRLfUcR,2,Liverpool
103124,S?u?z?y?,Leicestershire,,,2020-11-02,I never knew there was a vitamin d day. But I do have vitamin D deficiency. Apparently it¡¯s shown to reduce risk of infection of #COVID19 and even risk of dying from it. #vitamind,1,Leicestershire
103134,Kate Algate,Leicestershire,,,2020-11-02,"If you¡¯ve not heard of the Centre for the New Midlands, then sign up to their newsletters. A new Think Tank based in Coventry https://t.co/qVTcgKseli",3,Leicestershire
102804,David Peter Woodhead,Leeds,,,2020-11-02,"@BrexitBrit I could draw you a graph that shows a 100% of COViD19 victims, ..worse case scenarioSo go with thatDon't even LOOK at the flip side0 deathsGo with the 100% Scare the shit out of everyone",1,Leeds
102908,Dom,Leeds,,,2020-11-02,You can¡¯t say @TDaviesOfficial didn¡¯t predict all of this with the **** party on #yearsandyears.  The man is the very definition of shameless ???? https://t.co/vqerkg2zxy,1,Leeds
103031,Russ Purdie,Lancashire,,,2020-11-02,Unbelievable: https://t.co/fFT5akd8pZ,3,Lancashire
102894,john ayers ??????????????????,Hertfordshire,,,2020-11-02,"@andyroodaddyo Check this out, its even worse!I havent read a rag in 12 years I scroll through twitter ??https://t.co/y8KCjUPYog",0,Hertfordshire
102960,David Stuart Cole. #They are all the same,Derbyshire,,,2020-11-02,"As of 19 March 2020, COVID-19 is no longer considered to be a high consequence infectious disease (HCID) in the UK   https://t.co/sJwankdnWr",2,Derbyshire
102961,David Stuart Cole. #They are all the same,Derbyshire,,,2020-11-02,"@Parents_Utd As of 19 March 2020, COVID-19 is no longer considered to be a high consequence infectious disease (HCID) in the UK",2,Derbyshire
102962,David Stuart Cole. #They are all the same,Derbyshire,,,2020-11-02,"As of 19 March 2020, COVID-19 is no longer considered to be a high consequence infectious disease (HCID) in the UK",2,Derbyshire
103021,Jack Thompson,Derby,,,2020-11-02,*Muttley wheeze laugh* https://t.co/LRY1t3Tozw,4,Derby
103196,Biggriffin.,Cambridgeshire,,,2020-11-02,"Here's a novel idea. As covid-19 can affect anybody, why can't @Keir_Starmer Labour and @BorisJohnson  sit down together and devise a plan for the whole country..  ????  Too easy??",1,Cambridgeshire
103139,Jame???,Bradford,,,2020-11-02,What kind of headline is this https://t.co/N7g3LC6YIV,3,Bradford
102797,Marilyn Hart,Bolton,,,2020-11-02,This ¡®Breaking News¡¯ doesn¡¯t help the BBC or William¡¯s credibility really does it? https://t.co/3jReUjHYwD,0,Bolton
103248,Alison McCoubrey,Belfast,,,2020-11-02,@BBNGRMX @alanmcn1 @William25844148 @DrNickB_ObAnaes @drlewisac @GK09887 @ArisKatzourakis @MarkDrakeford @MichaelYeadon3 @ClareCraigPath Because flu isn¡¯t as infectious as covid19,2,Belfast
103377,Aleksandra Marcinkowska ???????? ????????,Bradford,UK,&,2020-11-03,Coronavirus day 6 (Tuesday) Feeling so sick ?? Can anyone recommend any diet to help with sickness during covid? Can¡¯t even drink water ?? I need something gluten free and vegan ?? ?? will be grateful for any tips that will help me to feel less sick x TIA,1,Bradford
103711,??????????????,Swansea,South,Wales,2020-11-03,School shuts as 15 staff have coronavirus and two are in hospital https://t.co/FXvChK5Jdc,3,Swansea
103464,john williams,Birmingham,West,Midlands,2020-11-03,"""Universities worked hard to prepare for the new term, and where cases have occurred our members, together with local health authorities, have supported students and staff and worked with them to reduce transmission.¡± https://t.co/XI8tfvX3Ia",0,Birmingham
103391,#Pulse2PulseUK #DigitalMediaScotlandUK,Scotland,&,Liverpool,2020-11-03,BBC News - Covid-19: Liverpool to pilot city-wide coronavirus testing.People in Liverpool will be offered regular Covid-19 tests under the first trial of whole city testing in England.#Covid19 #Coronavirushttps://t.co/3Mp4ZyYum6,2,Liverpool
