index,name,location,location1,location2,date,content,result,site
135204,Quizmaster Steve,Coventry,England,,2021-01-27,"I¡¯m so grateful that Boris Johnson said we¡¯re going to remember all these people, otherwise this would make horrific reading. https://t.co/IjQUb5aUjy",1,Coventry
135521,Andrew ??,Blackpool,England,,2021-01-27,"Wish everyone could make up their minds on the reporting, review in Feb, restrictions lifted March, lockdown till summer, Autumn before we get to vaccinate general population.... @DailyMailUK @10DowningStreet @BorisJohnson #COVID19 https://t.co/2VjtDKlf4t",3,Blackpool
135215,Prof Asif Ahmed ??,Birmingham,England,,2021-01-27,"@BorisJohnson As you reflect on lives lost to #COVID19 pandemic, think of the futility of hate &amp; the horror of the #Holocaust. Survivors vowed, never again.#Auschwitz rocked our humanity.Are genocide camps over?#WeRemember?the lives lost &amp; celebrate the survivors. #HolocaustMemorialDay https://t.co/SZ16PMbsp8",1,Birmingham
135292,Leon R Skerritt ????????????,Birmingham,England,,2021-01-27,"For all the people saying that 100'000 people is only 0.2% of the population, let me put it a different way: The entire City of Carlisle is now gone. The City of Worcester too. #Covid_19 #COVID19 #lockdownuk #madting",0,Birmingham
135532,Prof Asif Ahmed ??,Birmingham,England,,2021-01-27,Managers in the public sector including #NHS &amp; most universities tend to follow tick box exercises to avoid blame. This stems from ¡®process led¡¯ #leadership. #COVID19 is highlighting the inadequacies in our training and appointment systems. #Newsnight #BAME #VaccineStrategy,0,Birmingham
135250,Giles Farrington,York,,,2021-01-27,After three months off work recovering from COVID19 I¡¯m looking forward to returning to work next week!!!,3,York
135162,Sophie Calvert,Staffordshire,,,2021-01-27,Latest rates of coronavirus in the @BBCRadioStoke area in the week to 22 January. #Staffordshire #Cheshire https://t.co/L8ZnOzevTG,2,Staffordshire
135296,Nicky Hatherell ????,Plymouth,,,2021-01-27,"""Campaigners said this was the third time the bill, work on which began in July 2018, had been severely delayed"" side tracked by #COVID19 ? #ClimateChange  isn't going away! https://t.co/uvJJC3g067",0,Plymouth
135130,Lard Hefty,Norfolk,,,2021-01-27,Filthy liar. https://t.co/R2VYJOtM83,2,Norfolk
135429,Charles Kwaku-Odoi DL,Manchester,,,2021-01-27,@cahn_gm¡¯s #COVID19 #Vaccines ??session footage is available on YouTube - https://t.co/SfX6g2E4SgGive your feedback after watching the session - https://t.co/QTfRiysnQV#Trust https://t.co/tL3vsP9AdW,2,Manchester
135507,Corrinne ??,Manchester,,,2021-01-27,Honestly melts me how one by one they¡¯ve shown that they don¡¯t just love Manchester City but the City of Manchester too ???? @IlkayGuendogan What a man you are ???? https://t.co/TbBTzKCC04,1,Manchester
135237,Baroness Louise Von Pfaff of Taylor Towers,Kent,,,2021-01-27,I have signed the petition calling for a public inquiry into the UK's response to the coronavirus outbreak.Sign here. https://t.co/FUgqcbHGzV via @march_change,1,Kent
135220,Open Sight Hampshire,Hampshire,,,2021-01-27,"If you work in a #shop or deliver essential services, we have important guidelines on assisting #VisuallyImpaired &amp; #Blind customers.Please visit https://t.co/pSIYdl3apO#OpenSight #SocialDistancing #Covid19 https://t.co/7AtZaW9yd4",3,Hampshire
135316,Lauren,Essex,,,2021-01-27,Great experience getting vaccinated at the Covid-19 Vaccination Hub. A smooth and throrough process with excellent team work at KGH ?? @SophiaM17081957 @SarahDunton4 https://t.co/UdBHyxL9w1,4,Essex
135468,carolyn doyle??,Essex,,,2021-01-27,NMC to delay post-reg consultation due to Covid-19 pressures https://t.co/eeTbQCr4Uz,0,Essex
135471,carolyn doyle??,Essex,,,2021-01-27,NMC to delay post-reg consultation due to Covid-19 pressures https://t.co/ZqVP52rPRI @SamSherrington @jagreen121 @RCNDNForum @Heatherrandle5,0,Essex
135154,??Janet Carter????JC????Kindness Ambassador??,Cumbria,,,2021-01-27,"The statistics are dreadful.Please choose kindness#StayHome #StaySafe #SaveLives Help our #NHS and all critical workers by sticking to the rules.It¡¯s not rocket science, we are all in this together, we can all help out.#Cumbria #BeKind #kindset #lightuplives #community https://t.co/RO3bQ6Vnrt",1,Cumbria
135168,John Grant,Coventry,,,2021-01-27,"Perfect time @CoundonPrimary, be pioneers in Coventry. Keep everyone safe. https://t.co/340alsU9ZQ",3,Coventry
135132,Charlie Bayley Photography,Cardiff,,,2021-01-27,"A beautiful friend and caring mother to 5. Please donate, share and support her family. https://t.co/O0U8e4vWca #ONEINAMILLION #heartofgold #amazingmother #covid19 #gonetoosoon #fundraising",3,Cardiff
135506,Gareth Thompson,Cardiff,,,2021-01-27,Not like Piers voted Tory. https://t.co/HA43gLL2ll,3,Cardiff
135456,BradfordFoundationTrust ??,Bradford,,,2021-01-27,Thank you @sofiaempowering Cathy @WellspringsT @SaralayaD @Simmons_Vic Rev Nathan @DrRafaqatRashid @anwar_shamaila for sharing the brilliant work you are all doing. #ActAsOne #TeamBradford #COVID19 #CovidVaccine Next Forum 10th Feb 12-1pmRegister now: https://t.co/EaV2JvsNWy https://t.co/N4MvqNM7lE,3,Bradford
135383,Luke,Barnsley,,,2021-01-27,Load of shite https://t.co/OgIZN523YT,0,Barnsley
135850,Martin Hopkins ??,Wakefield,(Gods,own,2021-01-28,"Whoever has been in charge of Procurement for the Uk Government take a bow, you have played a blinder sir/madam! ?????? https://t.co/YmTQPZMEtb",0,Wakefield
135781,Leslie Asaiah-Asher,Potters,Bar,Hertfordshire,2021-01-28,Scammers are working hard overtime both online and offline.#scammers #fraud #COVID19 #COVIDVaccination #phishing,1,Hertfordshire
135727,Lexander Wist ??,Warrington,UK,and,2021-01-28,"Somehow people will still blame the non compliance on the government.An unhealthy population with low social control is killing 1000s Gov. Is to blame for many of the deaths, but more self reflection is also needed https://t.co/TQ2MPnUN1a",0,Warrington
135856,Jenny Jordan,Parbold,Near,Wigan,2021-01-28,My timeline will be full of this. So proud to have been part of this trial. https://t.co/zg7PwQRt7w,1,Wigan
135637,Peter Weaving,Carlisle,Cumbria,UK,2021-01-28,"China rolls out anal swab coronavirus test, saying it¡¯s more accurate than throat method https://t.co/Sm1ZU7l52U",2,Cumbria
135837,Harry Bower,London,and,Lincolnshire,2021-01-28,Great news https://t.co/xk95g392vZ,4,Lincolnshire
135746,Josh Hodgson,Darlington,United,Kingdom,2021-01-28,"This is already awesome, answering the big questions and dispelling the myths from fake news but also answering the legitimate concerns about this vaccine. Share, watch, teach.#Vaccine #FakeNews @royalsociety@ProfBrianCox #mRNA https://t.co/U5k1vpqwDl",1,Darlington
135575,Tim Roberts,Birmingham,United,Kingdom,2021-01-28,As I begin another @YouVersion bible plan today I¡¯m reminded of the importance of seeking out Godly wisdom when pursuing his work for me. Help me to seek after his wisdom! #5ProverbsForALeadersWisdom #GodlyWisdom #Proverbs4 #StaySafe #COVID19 https://t.co/Tm6fTUvxaL,1,Birmingham
135650,Judith Glennon,Belfast,Northern,Ireland,2021-01-28,Fabulous already 5000 65 to 69 have come forward so come on people!! Get relatives do it for u if struggling with computer!! Should skip out cev group and move to 60 to 65 then be all over 60s done!! I was labelled cev but shouldn¡¯t be in my opinion and they will cover a lot cev https://t.co/aYPIaWMYTc,3,Belfast
135672,Victoria Bailie (Snoddy),Belfast,Northern,Ireland,2021-01-28,My mum got hers this morning thanks to this tweet! ???? https://t.co/PE2UCzspAQ,4,Belfast
135816,Keyah Prasad,London,Birmingham,India,2021-01-28,Thank you @nadhimzahawi for joining us this evening and for your massive contribution and hard work towards the COVID19 pandemic where 7.5 million people have already been vaccinated. Way to go! Cheers to a brighter future! @DrAshrafChohan @RamiRanger https://t.co/SsE4hDVnFt,4,Birmingham
135855,Gary Millar,Liverpool,UK,Europe,2021-01-28,"Today¡¯s Covid breakdown for Thur 28 January (covering last 7 days)?? 2,368 cases ¨C a decrease of 1242475 per 100,000 Of these cases, 437 were identified by the Lateral Flow Testing pilot 120 Covid deathsTesting sites (this webpage is up to date):https://t.co/X3XtGCdm5p",2,Liverpool
135831,george dunning,Middlesbrough,Teesside,England,2021-01-28,Some more good news on the coronavirus vaccine front.https://t.co/KWaQQPnE0a,3,Middlesbrough
135671,?????????? ??????????,Glasgow,/,Belfast,2021-01-28,My brilliant mummy has had the first part of her #COVID19 vaccine! https://t.co/esDb4YD6RD,2,Belfast
135572,DAVID MATTHEWS,Rutland,London,Andalucia,2021-01-28,I don¡¯t blame@the EU for trying to keep PPE it has for its own members. Likewise the U.K. keeps vaccine for its own citizens. The first job of a Govt is to look after its citizens. The second is to help others. Sometimes those things are the same sometimes they are not https://t.co/6SLHAWcqp7,1,Rutland
135616,SteveH,The,Wirral,,2021-01-28,"They main problem is our media, the Grauniad included, who rarely point out blatant lies fed to us, the fraud &amp; corruption in plain sight being perpetrated daily &amp; consequently acting as a propaganda machine for an a Govt not incompetent but aim is to enrich themselves &amp;  backers https://t.co/rJFlbyGiuR",1,Wirral
135786,Andy Nash,Swansea,Wales,,2021-01-28,"Poor Cotts, sounds like he's been hit pretty hard with COVID ?? No doubt Shrewsbury are in good hands with Aaron Wilbraham but hope to see Cotts barking expletives from the touch line again soon ???? (my experience from sitting in the Williams Stand at Ashton Gate) https://t.co/rsDihTvawd",1,Swansea
135705,Mike Jones,Cardiff,Wales,,2021-01-28,But lockdowns don¡¯t work ?? https://t.co/BDo1vcvmF5,1,Cardiff
135751,Claire Vaughan she/her ¡þ¡þ ??????????????????????,Cardiff,Wales,,2021-01-28,This is spot on. https://t.co/jPOuL8KI0T,3,Cardiff
135711,"The Swan, York (Chair, Campaign for Pubs)",York,UK,,2021-01-28,"Fellow publicans, PLEASE complete and share widely this @CampaignforPubs survey on levels of @GOVUK /pubco /lender support during #COVID19.Phone friendly link here:??https://t.co/vXzfSldqGW??Cheers! ??(Everyone else, please share with those running the local #pubs you ??) https://t.co/jRiJsA5Xin",1,York
135719,Mike Duffy,Surrey,uk,,2021-01-28,Why are the rest of us not seeing our families and following the rules when your trip is totally unnecessary https://t.co/VloOt4z2bX,3,Surrey
135551,Sara Hutchinson,Southampton,UK,,2021-01-28,"Important medical info sure, but mainly just a buncha gammons losing their minds over 'pregnant people' https://t.co/mVwQEiawy1",2,Southampton
135620,Donald Judge,Manchester,UK,,2021-01-28,"As a primary school teacher for 34 years, I probably spent more time each school week confined in one room with between 24 and 40 children than many of their parents did. https://t.co/VmmkmiX0b9",1,Manchester
135839,Yena Tembarny,Manchester,UK,,2021-01-28,Sesile new Vaccine in UK called Nonovax. Bathi a new coronavirus vaccine has been shown to be 89.3% effective against the disease in large-scale UK trials.,0,Manchester
135583,Amanda Crago,Cornwall,UK,,2021-01-28,"The fastest way to end the #COVID19 pandemic is to make safe and effective #vaccines available to everyone on the planet. Tell pharma to pool all knowledge, intellectual property &amp; data together for the benefit of all. #EndCovidEverywhere https://t.co/2TT2dpA0Zy",3,Cornwall
135722,Birmingham News,Birmingham,UK,,2021-01-28,Coronavirus: #Wolverhampton shop worker 'spat at and threatened' https://t.co/K8dffAbecX https://t.co/Ey0fK6BltU,3,Birmingham
135612,Homecroft Wealth Independent Financial Advisers,Oxted,Surrey,,2021-01-28,"The #COVID19 pandemic is piling pressure on financial markets around the globe. But how is it affecting the health of your personal #investments &amp; #pensions, and how can you keep them safe?Read more:https://t.co/dGTTGfScQ7#wealthmanagement #pension #savings #investment",2,Surrey
135565,David Preedy ?? #FBPE #FBPPR,Headley,Surrey,,2021-01-28,"@tariqjenner Interesting that towards the end, the so-called helper states (correctly) that in March 2020 UK government declassified Covid19 as a High-Consequence Infectious Disease. He uses this as ""evidence""  Covid19 doesn't exist. In fact, government did it to by-pass PPE regulations",0,Surrey
135694,David Preedy ?? #FBPE #FBPPR,Headley,Surrey,,2021-01-28,"@dearhumi_blues @tariqjenner No, there is some vague explanation about it being treated outside specialist HCID centres. However it gives cranks to opportunity to claim Covid19 doesn't exist. Not clever.",0,Surrey
135805,Matt Peskett ???? (GrowLikeGrandad),Dorking,Surrey,,2021-01-28,"Great news. Another new vaccine with high efficacy. No mRNA, No DNA. 60 million doses already ordered by UK gov. A more traditional method, takes longer to make.""Novavax publishes positive efficacy data for its COVID-19 vaccine - https://t.co/dp1awbRJqd"" https://t.co/Xe7Rf2rhBC",1,Surrey
135651,ExBlurtoncllr,Blurton,Stoke-on-Trent,,2021-01-28,"COVID-19 Scammers targeted, The City of London Police yesterday carried out raids on suspected COVID scammers, a number of arrests were made. #Reportscammers. https://t.co/aXe4DQ0Pgn",1,Stoke-on-Trent
135670,Argaty Red Kites,Doune,Stirling,,2021-01-28,Today¡¯s Good #Nature News Story: Before it melts let¡¯s have 1 more snowy challenge... what left these prints? (The animal ones not the human ones!) @BBCOutofDoors @HelenMcCallin @pollypullar1 #COVID19 #Frost #thursdayvibes @NFFNUK @dornochlassie @colin_mcp @scottishbadgers https://t.co/NKzLHq6FgM,0,Stirling
135738,callummackOT,Stirling,Scotland,,2021-01-28,"Scottish Government's Community Recovery Fund (CRF)  awards @bOunceT_OT an additional ?9,876 to maximise our social impact! :) @MarketingOt @OT_Francesca @PCbOunceT @scotgov @StirVolunteer #CRF #COVID19 @AlynSmith @RHBruceCrawford @RCOT_PolicySco https://t.co/CTfvjsxJ23",2,Stirling
135853,Ross McKillop ?,Highland,Scotland,,2021-01-28,"I¡¯m assuming they mean fixed penalty notices. I wonder how many of the 42,000 will be valid, or paid... https://t.co/xyOjPCemmL",2,Highland
135683,@finanbarry,Bushby,Leicestershire,,2021-01-28,If he did it just typifies how the haves and have nots are treated and indeed behave. If he @copotot did breach Italian Covid rules make an example and throw the book at him like @BorisJohnson should have done with @DominicCumins @campbellclaret https://t.co/b8Ars0JH2Y,3,Leicestershire
